scorer,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90
bodyparts,point_1,point_1,point_1,point_2,point_2,point_2,point_3,point_3,point_3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1094,783.7326,553.5739,0.919043,808.67,536.5711,0.95290554,785.2379,440.89838,0.7943425
1095,783.8467,553.84564,0.9238817,808.6265,536.5157,0.9569917,785.4905,440.24982,0.823808
1096,783.7762,552.96246,0.8899531,808.6333,536.5555,0.9376454,785.276,440.26294,0.8233374
1097,783.83673,553.1149,0.8727547,808.60657,536.52936,0.9117981,784.8117,440.1518,0.784505
1098,783.8553,551.36224,0.85388106,808.7885,536.44073,0.8969085,785.3573,439.59534,0.81257176
1099,783.90234,553.2115,0.88373905,808.71326,536.41614,0.93476474,785.6454,439.7184,0.7874205
1100,783.4643,552.9703,0.86174583,808.08923,536.0464,0.93830854,785.4049,439.75012,0.81061745
1101,781.6569,553.4302,0.8963909,807.034,535.68164,0.96450716,785.3438,440.18152,0.79751265
1102,780.9174,553.10596,0.8769618,806.5619,535.4333,0.9844699,789.91187,440.1329,0.87812406
1103,779.74774,551.9753,0.81271535,805.6486,536.00354,0.93874776,792.31195,440.77905,0.8627138
1104,778.35974,552.8504,0.8336802,803.0133,535.3438,0.9193716,790.39343,441.22562,0.90059346
1105,776.79095,552.1973,0.79582447,801.45795,535.5496,0.8967965,787.68066,441.5253,0.8908421
1106,773.0524,553.60205,0.7637088,799.47064,535.52344,0.84055,784.1407,441.51678,0.8420668
1107,770.16547,554.00275,0.84353346,796.5694,535.4378,0.92500323,779.40967,441.10904,0.8941643
1108,769.1825,555.0443,0.88477516,794.0948,536.8613,0.9378084,773.9981,442.363,0.87140775
1109,770.0553,557.93756,0.9591704,794.9574,538.74097,0.9966248,769.656,446.50162,0.8530139
1110,770.7775,559.824,0.92124385,796.0883,540.459,1.0,764.1242,453.39642,0.7632467
1111,771.99097,563.70905,0.98425084,796.75476,544.55804,0.9881354,759.25195,460.38144,0.9002508
1112,771.61584,568.2249,0.9061787,797.2883,548.3093,1.0,753.7619,466.32788,0.8705071
1113,772.4986,571.731,1.0,796.72455,550.47076,1.0,746.4427,473.30652,0.850608
1114,772.37177,575.3232,0.9797176,796.5064,554.4078,0.9637126,740.0652,481.9025,0.86692786
1115,773.4098,578.45874,1.0,796.87384,556.9036,1.0,733.72217,489.91748,0.7951723
1116,775.4415,580.9961,0.9480726,797.262,560.9315,1.0,729.7566,497.96823,0.84128934
1117,775.2078,585.4341,0.8660559,797.6797,563.3545,1.0,724.20087,504.55396,0.7112126
1118,777.0357,588.3331,0.90124387,798.2381,566.5265,1.0,719.0922,510.1487,0.6628901
1119,776.5955,591.7697,0.8895911,797.6688,567.5756,1.0,714.874,516.6117,0.74489033
1120,777.8846,594.214,0.98105764,796.84955,568.96844,0.9780176,712.132,522.66846,0.82537186
1121,777.6025,595.43994,1.0,795.34906,569.6033,1.0,707.8671,530.09186,0.785491
1122,777.7544,595.73865,1.0,796.559,571.21405,1.0,707.10547,533.5664,0.62061745
1123,778.0901,596.362,0.99909663,795.7311,571.0135,1.0,704.76215,536.8533,0.60975766
1124,778.06177,596.48083,1.0,795.3084,570.72626,1.0,701.50415,539.1183,0.60608613
1125,777.65094,596.3575,1.0,794.3776,569.8764,1.0,702.1999,542.8197,0.5926468
1126,777.6261,596.36847,1.0,794.8122,570.1674,1.0,699.16986,544.62537,0.74074405
1127,777.40594,596.3618,1.0,794.33295,569.54675,1.0,699.8139,546.4042,0.7559663
1128,778.0396,594.6137,0.9869451,795.6031,568.2894,1.0,700.1666,543.4008,0.62172496
1129,778.1875,592.481,0.9053984,796.69696,565.5922,1.0,701.3821,541.14465,0.5747334
1130,779.79144,587.8923,0.90375483,797.9976,563.6436,1.0,701.24316,537.05444,0.6566998
1131,780.4374,585.7343,0.87072617,799.05743,561.7036,0.96703416,703.6265,536.2812,0.5230164
1132,780.99805,582.71875,0.89860266,800.3221,558.9744,1.0,703.73065,535.4938,0.6140128
1133,780.6166,580.26874,0.9665936,800.81036,556.14594,1.0,704.45514,533.813,0.53433853
1134,780.7788,578.51794,0.9673349,800.72107,552.51483,0.99633104,703.5713,535.2698,0.10561128
1135,781.3663,576.4108,0.92650384,801.30475,550.53357,1.0,704.2704,534.59607,0.23603715
1136,782.64185,576.53375,0.9016761,802.339,550.5606,1.0,705.3286,537.4778,0.49556783
1137,784.7319,576.49,0.9144268,802.4557,550.9868,1.0,704.8114,539.7864,0.2886224
1138,785.33954,577.2004,0.91658574,803.143,551.29175,1.0,705.0505,543.1251,0.29932633
1139,786.30835,578.2019,0.92680687,802.8317,552.14276,1.0,253.47533,186.36015,0.1395287
1140,786.5359,578.376,0.9160858,802.97217,552.47186,1.0,1238.7396,73.02047,0.10225211
1141,786.7223,578.8302,0.92293984,803.3241,553.0597,1.0,57.60538,938.99585,0.23097609
1142,786.65186,579.28705,0.942441,803.35345,554.19495,1.0,251.3286,184.19246,0.10057442
1143,786.575,578.5013,0.93526876,803.4963,553.4747,1.0,57.45291,937.2296,0.1645072
1144,785.9906,576.45776,0.91486377,803.2436,550.85693,1.0,252.34868,181.76318,0.0824139
1145,786.05096,573.4044,1.0,803.398,548.442,1.0,254.01009,179.7258,0.22414185
1146,786.0006,570.4088,0.95532316,803.2699,546.0492,1.0,709.7665,544.7755,0.2025964
1147,786.5112,565.00745,0.96914154,803.7867,540.29333,1.0,709.82715,537.81085,0.26457047
1148,786.3911,561.8516,0.9260206,803.61633,535.98505,1.0,709.4747,531.8892,0.4785674
1149,786.0172,558.6885,0.9472255,802.93506,533.19055,1.0,704.484,525.0032,0.2520991
1150,785.38965,556.1633,0.9794636,802.2977,530.6804,1.0,705.9138,519.6936,0.38167873
1151,784.975,553.75146,0.9169091,801.8916,528.60254,1.0,705.9943,513.81696,0.51047635
1152,784.13477,550.76514,0.9371189,802.196,526.777,1.0,704.1617,505.32962,0.47518092
1153,783.797,548.2381,0.9235554,802.5518,524.4873,1.0,707.1549,501.4589,0.40189382
1154,784.14685,545.99493,0.9170832,802.75275,521.30676,1.0,707.3736,493.66592,0.394245
1155,783.69995,542.42255,0.90950054,802.3176,518.3627,1.0,708.3868,488.0444,0.23791377
1156,783.949,539.77466,0.9330761,801.9262,515.29047,1.0,253.42209,150.76942,0.31308302
1157,784.0625,535.94415,0.90494984,801.7529,512.7094,1.0,711.7585,479.26544,0.45503315
1158,784.1211,534.5791,0.93442005,802.35846,511.70343,1.0,711.20355,474.57132,0.43094406
1159,783.58777,533.8925,0.91172844,802.2931,511.44012,1.0,710.2178,471.0485,0.5169318
1160,783.50354,533.39594,0.90531737,802.3287,510.84598,1.0,711.0319,467.80533,0.44917205
1161,783.3085,533.2459,0.90453506,802.2866,510.41696,1.0,713.1107,466.7321,0.78581595
1162,781.82007,533.11676,0.92601556,802.10535,509.84116,1.0,712.83716,461.96628,0.84983236
1163,781.53876,532.6321,0.9412682,801.8797,509.6106,1.0,714.96686,456.6997,0.8362871
1164,780.88934,532.20074,0.9383474,802.1223,509.7604,1.0,716.1151,454.24753,0.8409927
1165,781.0649,531.8927,0.9348771,802.3026,508.7544,1.0,716.892,452.61765,0.82965696
1166,781.1857,531.28265,0.9416267,802.5945,508.30295,1.0,716.55414,452.10037,0.7588855
1167,782.3201,532.47565,0.918344,802.8032,509.08368,1.0,716.5165,453.7693,0.73042595
1168,783.69305,534.3112,0.92964894,802.527,511.84085,0.9928907,716.30304,456.3086,0.83909374
1169,784.55444,538.5673,0.9494265,803.1911,514.4208,1.0,716.9253,459.01663,0.73252976
1170,784.6716,540.54645,0.98333716,804.42926,516.85895,1.0,719.7382,461.0006,0.8364534
1171,785.7165,544.313,0.9228244,804.94635,519.506,1.0,721.83984,462.82098,0.73952186
1172,785.87463,545.18176,0.9172788,805.5463,520.755,1.0,723.20605,462.74408,0.8713839
1173,785.784,546.17566,0.9209167,805.44794,521.5164,1.0,727.0128,460.129,0.9438299
1174,785.6699,546.86633,0.9167197,805.7716,522.7389,0.9977935,732.225,456.7496,0.90104276
1175,785.65356,546.65314,0.9161554,806.378,523.1618,0.99449223,739.3373,454.59534,0.85316247
1176,785.5841,546.54834,0.9195325,806.91,523.6952,0.98475784,747.21576,451.32565,0.6996777
1177,785.3116,546.91754,0.9291249,806.7448,524.813,1.0,754.2927,448.7257,0.73850405
1178,785.6068,546.7865,0.93720394,806.9632,524.49615,1.0,762.06116,447.51703,0.82437956
1179,785.4872,546.6946,0.9401762,807.4721,525.23865,0.97512764,771.42755,445.5125,0.6282519
1180,785.0969,546.8315,0.96762246,807.5775,526.41833,0.9661703,778.3147,454.74078,0.6042977
1181,784.9039,547.1714,0.9799383,808.0093,527.6853,0.9916262,784.03485,455.44363,0.59552604
1182,784.9769,548.98645,0.97491693,807.8213,530.8706,1.0,796.9719,451.54736,0.79533577
1183,785.11523,549.0607,0.9823125,809.57275,532.015,1.0,804.44086,451.01514,0.7756127
1184,785.45056,549.2692,0.98901075,810.64435,533.36365,1.0,812.85913,453.98,0.5225755
1185,785.7835,548.77203,1.0,812.0563,533.548,1.0,817.2547,454.97122,0.6679702
1186,786.05676,548.821,1.0,812.7557,533.37244,1.0,818.5193,455.9908,0.69430983
1187,786.26,549.09033,1.0,813.4931,533.3886,0.9769915,821.854,455.60934,0.5236173
1188,786.1516,549.40045,1.0,813.8736,535.1651,0.92500734,826.2489,457.71307,0.6526385
1189,786.26013,550.4035,0.9922525,814.2897,536.3391,0.9155839,824.82764,459.23853,0.6302712
1190,786.2982,553.5977,0.9947236,813.09625,538.41235,0.99366856,818.81683,458.92847,0.66670257
1191,786.1629,554.7858,1.0,813.9193,540.34875,1.0,814.0871,458.10626,0.7126333
1192,785.66455,556.22485,1.0,813.6477,541.1493,1.0,810.08636,458.33215,0.67872673
1193,785.35516,557.8219,1.0,813.60004,542.2004,1.0,809.80505,460.81415,0.74115086
1194,785.4709,558.4911,1.0,813.54956,542.8276,1.0,813.4926,461.93655,0.78292686
1195,785.2605,559.21765,1.0,812.41565,543.63947,1.0,817.56934,466.15894,0.7062068
1196,784.0601,558.88055,1.0,810.8992,543.493,1.0,819.6782,467.27045,0.54049385
1197,782.8713,559.21014,0.97689515,809.74854,544.60236,1.0,820.38525,469.44785,0.6559165
1198,781.5457,559.3638,0.97134906,807.8875,543.7033,0.971355,821.294,471.07437,0.6730152
1199,778.51794,559.2613,0.91281915,805.6776,542.97046,0.99579316,823.3835,473.38257,0.57231355
1200,777.8056,557.3982,0.9265746,805.30304,542.5191,0.96702963,826.70276,476.52972,0.6157634
1201,777.43866,553.746,0.9517142,805.0311,541.5169,0.9913323,830.4812,477.43704,0.56678176
1202,776.7251,550.5007,0.9562414,804.78375,541.0752,0.93976045,836.3742,480.61398,0.38006577
1203,775.91864,548.7501,1.0,804.9704,539.4081,0.9380546,839.38226,480.8089,0.4316318
1204,775.0852,547.1404,1.0,804.4771,537.9787,0.95502025,107.9418,1026.5465,0.11469213
1205,774.2497,545.5336,0.9847104,803.111,535.49054,0.90077573,57.43283,934.26544,0.18251702
1206,773.21515,543.14075,0.98380953,802.33124,534.5419,0.9176953,58.519436,935.5819,0.19131784
1207,772.6715,541.09357,0.9781191,802.15454,532.87286,0.91392887,107.06426,1027.2847,0.06854383
1208,772.46436,538.79095,0.94285613,801.7663,531.8437,0.94640166,57.884598,935.567,0.15018408
1209,772.077,536.318,0.9382801,801.7363,531.28815,0.9746713,846.7169,480.3456,0.34915432
1210,772.0576,535.5641,0.9458706,801.6813,530.52795,0.9766863,846.6623,479.6087,0.43001074
1211,772.0725,535.15753,0.938592,801.5303,530.0748,0.9640163,846.6374,479.5901,0.36199883
1212,771.9577,534.317,0.9449393,801.22095,529.2957,0.97550523,847.18774,479.01645,0.26556
1213,772.07477,533.1731,0.9609799,801.2932,528.2145,0.9457423,28.98012,898.8336,0.1420945
1214,772.1837,531.5645,1.0,801.5439,526.132,0.89920956,848.63257,473.44818,0.40124017
1215,771.93713,528.98346,0.98154926,801.98883,523.6322,0.8962254,850.69653,471.95444,0.55375075
1216,771.48773,528.03796,0.9474627,801.8821,522.30365,0.8798791,850.6443,470.68506,0.37093106
1217,771.33435,527.7849,0.91687495,801.8449,521.5476,0.87427586,850.5048,471.86453,0.21885654
1218,770.76996,526.52246,0.9035009,801.99225,520.87634,0.8670942,850.4804,473.93167,0.53028685
1219,770.5241,525.80164,0.9189678,801.89966,520.59033,0.84638363,850.6217,474.3013,0.54511404
1220,770.62085,525.1946,0.9290291,801.6706,520.4483,0.8474356,850.9162,474.94003,0.557212
1221,770.37177,524.634,0.9363094,801.5626,519.98157,0.8429931,851.2544,475.37903,0.6607053
1222,770.2851,524.36945,0.9441944,801.36053,519.6648,0.831938,852.6963,476.1047,0.70665115
1223,769.942,523.3748,0.9456014,800.93445,519.42303,0.8309415,853.392,476.12982,0.69856834
1224,769.07605,524.1871,0.8776428,801.1636,520.5587,0.83083457,853.94824,477.0572,0.71735066
1225,768.77124,525.42633,0.85389346,800.4807,521.89514,0.8367975,853.0076,479.59058,0.69804704
1226,768.8215,528.30566,0.89615387,799.4487,524.1231,0.87704724,853.0466,481.5278,0.6737466
1227,768.64404,529.6177,0.93197185,798.97687,526.2952,0.8989691,852.9081,482.86578,0.6605225
1228,768.6225,530.9332,0.9381885,798.6671,528.5291,0.896017,852.0125,484.13412,0.5840074
1229,768.3473,532.19714,0.8975989,798.49835,530.7371,0.89766884,852.3335,485.83246,0.53748333
1230,768.10925,532.27966,0.8894307,798.1643,531.1654,0.89823645,852.407,485.85504,0.512255
1231,767.41174,531.69525,0.88653016,797.62964,530.9,0.9430881,852.0017,485.8508,0.46084645
1232,766.26526,531.20264,0.9007383,796.96716,530.823,0.9480413,851.7717,485.8461,0.4328458
1233,765.58594,530.8663,0.92335004,796.0881,530.7126,0.9382151,851.13226,485.492,0.41566667
1234,764.83044,530.3484,0.918387,794.5915,530.90894,0.9180352,849.8027,485.8227,0.37061444
1235,763.4315,530.40936,0.92269653,793.3021,531.0275,0.89349246,848.64996,484.7826,0.43666407
1236,761.9353,530.50885,0.89964396,792.4894,530.1295,0.8749258,847.2289,483.96967,0.5251309
1237,761.56085,530.062,0.9115285,791.1149,529.4618,0.90053725,849.0044,480.61987,0.09409684
1238,759.2063,531.00964,0.8990157,790.0157,529.13654,0.8988495,845.94666,472.8924,0.6266963
1239,757.469,533.1277,0.92838484,788.3028,529.76825,0.94290775,840.9149,465.34222,0.7125297
1240,756.5965,535.40027,0.92014146,786.5919,530.01056,0.96244264,831.5599,456.63358,0.46130332
1241,755.4759,537.36755,0.96275395,785.35815,529.9363,0.9766752,244.26743,199.26736,0.20797859
1242,754.3801,538.3475,0.97854096,784.04126,531.45435,0.9510885,805.22125,442.34808,0.43429127
1243,752.86975,541.5307,0.9801629,783.1078,531.4613,0.96932167,790.1529,437.29376,0.6846182
1244,750.46027,544.76526,0.8945856,781.6574,533.1288,0.9029169,781.7107,438.01367,0.674116
1245,749.3272,547.4339,0.92266935,779.46765,535.32477,0.9009679,772.27356,440.60864,0.5666854
1246,748.755,550.9313,0.90439135,777.30853,537.51874,0.9086436,760.1121,449.90686,0.55618066
1247,748.7923,553.9516,0.89810747,776.5952,539.29175,0.9151841,237.16905,201.74446,0.4056143
1248,748.5198,557.09406,0.9400404,775.407,542.06866,0.9620503,236.19112,202.20107,0.50219476
1249,747.76575,561.07166,0.95330614,774.53076,544.43225,0.96862096,737.0427,457.1416,0.6327381
1250,748.08936,564.09686,0.98845476,774.4235,546.5569,1.0,730.1286,460.99982,0.8584449
1251,748.6366,566.8,0.95614856,773.86206,547.8966,1.0,723.4787,465.8193,0.7903966
1252,749.18134,570.1508,0.9551425,773.1334,549.0205,1.0,715.3629,471.13275,0.8042655
1253,749.09564,572.6484,0.94620967,772.44904,551.3182,0.99001706,707.8278,477.18192,0.7846325
1254,748.71014,576.6235,0.9264985,771.8115,554.96545,1.0,701.0891,483.39435,0.7877946
1255,750.04987,579.72406,0.91214365,772.34247,557.6253,0.99200386,698.42566,488.3029,0.8451988
1256,752.6339,582.3517,0.9302187,774.0399,561.0867,1.0,697.09546,492.8311,0.93584144
1257,754.0722,584.1373,0.93619174,776.0946,562.79346,0.98181033,697.3959,495.8943,0.8875096
1258,756.0616,585.81146,0.9404754,779.54694,563.325,1.0,699.2001,496.28833,0.8601079
1259,758.45886,585.92474,0.8939311,780.8416,563.2955,1.0,700.5761,495.69174,0.72590566
1260,760.57794,585.83374,0.89636046,782.3313,563.33905,1.0,702.7927,495.1907,0.84620553
1261,761.7669,585.0792,0.9019575,783.40967,563.47266,1.0,707.3415,494.21103,0.74013066
1262,763.0725,584.8486,0.9016191,784.79724,562.9674,1.0,708.32605,492.6305,0.79452634
1263,763.9154,583.2081,0.91161996,786.3076,562.6337,1.0,711.7135,489.9161,0.8033407
1264,764.7977,580.6236,0.9274119,787.6358,559.20197,1.0,716.0855,485.18564,0.84579444
1265,765.3713,577.3304,0.88917637,789.12384,555.8921,0.98499143,720.72925,479.67987,0.82218313
1266,767.3632,572.492,0.906249,790.9172,552.727,0.94831264,724.8814,473.72464,0.83141696
1267,767.74365,568.4378,0.8452634,790.6663,548.90485,1.0,727.61816,468.77078,0.8596977
1268,768.2189,565.8963,0.8700677,791.84265,546.8749,0.96501213,732.8808,463.6118,0.9534475
1269,769.0805,562.50104,0.87807065,794.07166,544.52386,0.92431265,742.25555,457.77643,0.89041096
1270,768.90015,557.56573,0.9814693,794.19574,540.22894,0.9685358,749.58276,452.47055,0.9076798
1271,769.5207,553.8915,0.9253229,795.1273,535.1292,0.94671196,757.58295,445.96024,0.91280335
1272,769.57745,548.9281,0.96288264,796.19904,531.7532,1.0,764.10693,440.32825,0.8492881
1273,769.5904,545.2781,0.9242799,796.3358,528.7832,0.97694165,768.7954,435.89658,0.7983114
1274,769.3789,541.4823,1.0,796.61804,525.80597,0.9958015,770.47095,431.45157,0.8404216
1275,769.3777,540.6648,1.0,796.43445,525.19196,0.99093646,769.8557,430.40997,0.8920727
1276,769.60345,540.2669,1.0,796.35626,524.35333,0.9725696,769.7045,430.1358,0.890965
1277,769.6988,540.4187,1.0,796.27,524.0498,0.9637907,768.1454,430.4507,0.89197546
1278,769.77594,539.9099,1.0,796.3514,524.07227,0.96514046,767.335,430.26556,0.87280536
1279,769.75464,539.9761,1.0,796.33203,523.79346,0.95892274,766.4544,430.32428,0.90566033
1280,769.7515,539.85803,1.0,796.2781,523.5518,0.95793563,766.04816,430.07648,0.917893
1281,769.8127,539.82605,1.0,796.31647,523.8287,0.9626619,765.97955,429.86295,0.9105946
1282,769.7168,540.3882,1.0,796.4467,525.2177,0.9670809,765.36053,430.23962,0.938412
1283,769.18024,542.7205,0.97173625,795.4506,528.10004,0.97066766,763.7162,433.4155,0.96686447
1284,768.0053,547.23346,0.9242901,794.13275,531.5833,0.9739538,762.7223,435.97067,0.8992938
1285,765.4481,550.9256,0.9010499,791.3259,534.18365,0.9623105,761.0914,439.95212,0.8915705
1286,764.28455,554.5079,0.87927336,791.371,537.76434,0.902507,759.2086,443.00092,0.91086197
1287,762.6177,557.085,0.8903872,789.6279,541.822,0.9355381,757.90265,446.53888,0.93734264
1288,761.98114,558.6419,0.8766476,788.9449,543.85693,0.9415709,757.0649,448.43494,0.9290546
1289,761.06134,561.87646,0.8640036,787.722,545.6899,0.96711093,756.3182,450.73154,0.9270369
1290,760.98865,563.0294,0.8694964,787.28827,546.81537,0.9530917,755.33777,453.68127,0.9058346
1291,760.78033,563.3339,0.87516123,787.18475,547.2903,0.9529342,755.63837,453.76154,0.9090378
1292,760.86707,563.41144,0.87102634,787.0726,547.4539,0.9383348,755.3508,454.19952,0.9080345
1293,760.68994,563.57,0.87402135,787.0745,547.532,0.93013626,755.49915,454.31305,0.91372174
1294,760.7395,563.5264,0.9056495,786.96625,547.80646,0.94718426,755.8186,454.11664,0.91259056
1295,760.73474,563.62213,0.8850352,787.1085,547.4728,0.95789486,755.73395,454.16153,0.9078787
1296,760.82587,563.7584,0.89118713,787.2816,547.658,0.9619364,755.6535,454.0701,0.9135109
1297,760.7923,563.3179,0.8680388,787.59247,547.6916,0.9404047,755.9083,454.13943,0.9343966
1298,760.7963,563.4676,0.8848638,787.3847,548.1321,0.9261381,755.7159,454.74026,0.9288112
1299,760.80426,563.563,0.8963701,787.42004,548.1833,0.9421353,755.8972,454.9053,0.94915396
1300,760.65063,563.63446,0.9029373,787.4619,548.51685,0.9448637,756.2272,454.3217,0.94107676
1301,760.7054,563.5641,0.8854063,787.5142,548.27844,0.93795574,756.2368,454.36746,0.92011935
1302,760.7088,563.3225,0.8639923,787.4482,548.2047,0.9215497,756.18835,454.45374,0.9256071
1303,760.67615,563.5535,0.88685066,787.56793,548.23706,0.9457322,755.97925,454.56308,0.9328253
1304,760.5811,563.4247,0.8792259,787.8062,548.4486,0.93915683,755.8077,454.99237,0.9299187
1305,761.0143,563.72156,0.9071488,788.00446,548.41284,0.96308964,756.18665,454.53503,0.9538876
1306,760.89777,563.7253,0.9076547,788.0228,548.29254,0.9632242,756.6083,454.0291,0.95182693
1307,760.86475,563.6617,0.88636583,788.17413,548.561,0.936142,756.6306,454.36487,0.9294998
1308,761.26105,563.46765,0.8875695,788.2896,548.5957,0.9144041,757.013,454.6887,0.95964324
1309,761.5081,564.31165,0.9049698,788.80664,548.736,0.94121236,757.4177,454.64352,0.94461536
1310,761.8165,564.69135,0.92402786,789.0558,549.1769,0.9354617,757.6442,455.22437,0.92644775
1311,762.1001,565.0795,0.91407907,789.3438,549.63116,0.9281322,757.8544,455.60205,0.9306321
1312,761.9502,565.48834,0.91815865,789.1491,550.3442,0.9218829,757.8008,456.21536,0.89880764
1313,762.056,565.4113,0.91305685,789.5,550.43414,0.9109223,758.55536,455.93863,0.89715767
1314,762.2785,565.4314,0.9262299,789.73224,550.81445,0.90438235,758.5998,455.96768,0.9166635
1315,762.3097,565.6926,0.92602193,789.824,551.03357,0.90418273,758.6167,456.47018,0.8768376
1316,762.4436,565.59296,0.9090402,790.1968,551.05695,0.8968324,758.84296,456.48642,0.89061576
1317,762.6995,565.7309,0.945595,790.0179,551.27203,0.90072566,758.8919,456.88525,0.9062459
1318,762.7627,565.93494,0.94976515,790.0295,551.1899,0.89325947,759.32086,456.65268,0.91865456
1319,762.97565,566.076,0.92958444,790.20496,551.369,0.8869811,759.2296,456.85114,0.9251443
1320,762.728,566.08344,0.9179808,790.2274,551.1933,0.8860691,759.57764,456.77014,0.90329707
1321,762.638,565.69543,0.9610607,790.15985,551.33954,0.9122831,759.5544,456.866,0.92212373
1322,762.5545,565.97296,0.93532854,790.16034,551.21704,0.9115065,757.59906,457.59158,0.8822937
